x          rho        P          Br         Bphi       Bz         ur         uphi       uz         T         
5.025025   -0.577333  1.533124   3.892631   -1.199518  -9.826039  1.906167   -3.834236  -4.896109  -4.990749 
5.045045   -6.901965  1.470019   -3.920164  5.278581   3.376113   0.073470   5.159032   6.635419   -6.426338 
5.065065   -9.785473  -5.882886  -9.748242  -1.075352  9.549296   4.201884   4.535776   -6.197343  7.601592  
5.085085   3.940767   -1.041567  7.538026   4.795608   1.038946   5.064068   6.318669   2.188450   6.784514  
5.105105   5.164715   -5.311165  -5.303724  -3.448540  2.349038   9.509322   6.589039   -7.468062  -0.965596 
5.125125   7.703982   6.663315   4.742619   1.341110   0.235050   6.357760   8.910110   4.816568   -3.308045 
5.145145   -0.504972  -7.811814  -8.964661  6.873583   3.374845   9.936815   1.568543   9.803186   6.587476  
5.165165   -0.712104  -5.876516  4.551805   -5.535219  -5.016884  8.127195   -1.416218  -4.919265  -3.163210 
5.185185   -7.760017  0.035544   8.900083   -9.925941  -9.480482  0.490013   -1.773300  -4.394212  -4.618445 
5.205205   8.536558   -5.283981  -6.554596  -3.022550  -8.102857  -7.634823  4.585615   -1.737166  -5.490004 
5.225225   6.706272   -9.310079  5.948232   5.590295   -4.944341  7.608865   -1.597320  -1.416607  4.330007  
5.245245   9.313990   0.622130   -8.564125  5.327063   -3.935139  -6.141676  -9.241450  -4.372590  1.664123  
5.265265   -0.060411  7.116807   -6.969407  -7.539204  6.022492   3.978594   -1.570526  0.650067   -0.573421 
5.285285   0.139287   -7.866317  -0.133179  5.910542   -7.724776  3.047707   -1.220160  4.939552   -0.483153 
5.305305   0.813205   3.686160   5.475725   6.698351   -3.949521  -0.026971  4.370794   0.618311   -6.881312 
5.325325   -5.793558  7.623649   0.183783   -2.017089  2.849250   5.207140   -5.293452  5.204795   -3.745281 
5.345345   -9.093154  5.235582   3.697754   -7.501231  -7.598700  -9.514793  -6.645753  -3.501704  -7.555274 
5.365365   -9.644361  0.834040   9.126659   -9.798189  -6.454080  8.417133   -1.731326  -3.502358  0.367291  
5.385385   4.510788   2.479714   7.527140   -4.819340  -4.114270  6.773528   6.117090   9.173159   -5.026787 
5.405405   -7.645506  6.804560   4.454366   9.977370   -0.275087  2.532408   9.936147   7.930822   3.481323  
5.425425   4.567847   -4.940945  -1.896366  7.590782   -3.500445  -1.410816  -8.441252  3.078182   -1.612955 
5.445445   -9.734044  7.062643   4.017637   -0.884397  -2.703295  -7.074624  2.678140   -9.787675  -5.956262 
5.465465   -6.096311  -7.844733  -8.472631  9.461837   1.135787   -6.117887  3.870866   -7.963638  -1.366052 
5.485485   -8.524014  -0.422464  -3.217814  -2.183185  8.188948   2.608229   -8.532433  -2.044076  -4.173464 
5.505506   -8.348728  1.235182   -6.679930  7.863156   -8.751194  1.768098   6.042430   -2.579559  8.779855  
5.525526   5.152317   3.301988   4.455218   3.607260   -6.598773  2.228908   -1.050691  -7.886037  9.181658  
5.545546   2.274592   -0.130667  1.449946   -7.738587  2.079451   -9.738176  -9.745185  -6.531960  -4.264355 
5.565566   4.220214   2.834871   -8.019250  9.650856   -7.502477  7.233303   4.846682   5.948612   -2.075847 
5.585586   2.171052   8.750505   -9.887228  -9.317333  -0.538961  -7.061034  8.654419   4.654180   8.598249  
5.605606   -5.454187  2.374929   -6.310531  9.941674   -9.606932  -5.135038  -2.914527  -4.753401  7.901756  
5.625626   5.187273   6.248864   6.743344   -9.138238  -0.082283  3.419636   -6.615132  8.418368   -1.903984 
5.645646   9.104652   -8.152435  3.134583   7.557860   -9.541308  8.514031   -6.977833  7.952520   9.924427  
5.665666   -0.899368  3.570977   9.130191   3.870897   1.199038   5.847851   7.012803   9.399320   -5.510123 
5.685686   -3.239632  -1.230214  1.736790   -5.094443  -0.024088  3.518388   1.221374   7.116572   -1.306025 
5.705706   0.132839   9.883737   -5.566478  -8.508345  -9.598014  4.059518   -8.210639  -3.300301  -5.116518 
5.725726   -0.847668  -7.834314  8.884184   0.108645   1.434558   -9.177791  1.599228   9.291238   5.657636  
5.745746   1.297457   -6.513291  -8.740914  7.345387   -4.317853  -1.325157  -8.070420  -2.071545  1.937144  
5.765766   1.674753   6.528805   -6.680437  -6.716190  -1.796634  3.508284   5.622388   3.932022   1.148063  
5.785786   -3.782171  2.770888   5.973942   -7.831165  -3.694162  6.038391   -1.641739  1.894821   -6.448471 
5.805806   -9.690242  -0.750182  -2.952924  0.013488   6.985027   4.728542   6.338626   -1.085338  9.150154  
5.825826   -6.700492  5.983378   -8.627352  6.431691   -4.021500  2.041868   -8.799628  -7.764307  -5.352165 
5.845846   -3.819232  -1.438338  -9.364689  -6.738736  -1.396314  -8.233844  -1.758623  -4.822810  -1.921856 
5.865866   1.247709   3.423850   -5.325494  1.920805   -7.294861  2.846242   4.366367   -7.878606  -5.759765 
5.885886   4.403759   5.022136   -3.982576  -4.820868  -2.349958  4.239065   -6.726416  -7.259247  2.789070  
5.905906   3.817869   -7.638043  -7.194814  -3.388715  -9.133649  5.210807   -5.828749  -5.188877  7.678319  
5.925926   -5.435200  9.896466   -0.648645  9.752124   5.641915   -3.346344  7.528832   2.169025   -2.945016 
5.945946   6.919566   0.494469   -4.548940  -2.197185  -3.995093  -9.717801  -0.142119  -1.519428  0.796023  
5.965966   -5.822094  -6.705823  -8.465765  -0.322889  2.087499   -2.986024  -5.980188  -7.735087  -8.061191 
5.985986   -8.580398  -1.612699  3.176133   -8.429491  7.764864   -7.357237  7.534019   -1.424824  -8.820453 
6.006006   -8.307744  4.341291   -7.800309  -3.758335  1.323106   8.978683   6.831015   -2.734965  -7.680087 
6.026026   -8.530765  3.702555   -8.166991  -2.572462  -2.980406  5.763420   -4.706305  1.651301   -8.455270 
6.046046   6.077742   9.255592   -3.101207  -5.474133  -3.475242  -5.935138  -5.089039  -1.039909  1.814330  
6.066066   3.415475   -0.955921  -5.571897  2.023447   6.775860   1.436219   6.329012   -3.746339  3.575430  
6.086086   -4.812478  -9.294723  8.428439   1.472324   2.518537   -3.251725  -8.982039  4.690458   -4.716315 
6.106106   0.366632   -3.482656  8.331985   4.570278   8.699731   2.448816   3.525546   -5.652792  -4.318264 
6.126126   0.965256   -1.669636  -8.300233  3.873400   -0.798855  -5.725129  3.796069   -1.301637  -7.239133 
6.146146   -5.885046  5.789354   2.236967   8.966309   7.746762   -9.159638  0.593145   -3.380817  -3.955091 
6.166166   8.962186   5.930178   -8.863589  -5.130150  -3.823177  6.206594   -3.520892  -1.468182  -7.061510 
6.186186   -5.849774  3.634962   6.914580   -9.033167  -1.808767  -4.985823  2.491224   0.375176   -9.140710 
6.206206   9.625025   0.378057   8.460757   -8.459115  -7.679003  -8.549349  -9.734247  6.937526   -4.324904 
6.226226   1.089787   -2.999436  -5.817838  -7.195277  -7.829781  8.232016   -6.382010  7.567422   9.449578  
6.246246   -7.651109  9.511322   0.002615   -1.276367  -6.671608  3.239885   7.770077   6.099372   -2.154349 
6.266266   -9.855012  -4.388060  -9.698941  -4.717386  4.493611   1.969284   -2.133720  -5.746417  -3.581930 
6.286286   -9.147517  6.219688   -5.234789  9.773684   6.028854   -4.651841  -4.197070  -9.679324  -2.519959 
6.306306   -4.712735  -4.956256  9.393069   -9.904781  3.428831   -7.204049  -7.896972  4.045369   9.701264  
6.326326   5.985529   7.782800   9.117852   -8.228980  0.476252   -3.586861  -0.748469  5.929662   4.612773  
6.346346   0.285493   0.220704   1.450965   1.209750   -3.008692  3.068431   -1.284726  -2.061389  9.824958  
6.366366   -5.936246  7.025159   0.952447   -9.495253  -4.831542  -2.991554  -4.216169  9.391916   -0.431458 
6.386386   0.207756   -1.709230  -6.896167  -4.265996  5.031543   -3.356327  5.825974   0.591474   -6.826492 
6.406406   3.443114   6.307104   -9.977719  -9.056917  -2.102275  3.473280   6.603992   4.943416   1.063644  
6.426426   9.511478   -6.881485  -0.913466  4.355255   5.939908   3.813447   -3.885501  -3.820940  -5.687778 
6.446446   -0.438418  5.433118   6.030853   2.167410   -7.105492  -8.158456  -7.586595  -6.260833  9.267737  
6.466466   -5.559511  -1.077585  -6.408482  1.080433   -6.223875  0.545582   4.064277   -5.252730  -9.698756 
6.486486   0.569947   -7.871745  8.454549   4.234291   -0.616283  -5.697063  1.972326   -8.681607  -5.355178 
6.506507   -2.855356  0.666324   -5.153747  4.748545   -1.869859  7.935025   -2.979698  -7.609196  -6.336178 
6.526527   9.611217   -4.557655  3.776815   -6.414521  0.659149   -4.132453  2.231297   -0.520525  -1.680750 
6.546547   -0.603079  9.213799   -2.725802  1.367649   -4.674995  -3.599238  -7.546798  -0.386984  -7.975404 
6.566567   6.224974   9.042013   6.912669   -9.468538  -0.421103  5.260100   -5.998214  0.652419   9.446759  
6.586587   2.291808   -9.286490  1.375167   -6.751098  4.569771   -8.844145  -3.323995  7.163579   -6.369101 
6.606607   0.068746   4.638863   -3.685359  -0.078361  -2.545775  -9.599195  8.939374   -3.912240  3.192887  
6.626627   2.328579   6.212972   2.393692   -4.718696  -4.578395  -4.681009  8.317232   9.270080   -6.762705 
6.646647   -8.871720  8.578983   -0.057608  -7.619940  -0.559529  3.842290   0.944736   2.597740   8.541781  
6.666667   2.880556   -5.045568  -1.315415  -6.133558  -6.052805  4.782948   -9.901829  8.420767   3.643022  
6.686687   0.667000   7.085823   -4.030730  4.929269   -8.255166  5.514663   -3.809046  6.823170   -2.531166 
6.706707   -7.880900  -5.785544  8.784832   3.639410   3.714487   5.001778   -1.266557  0.978375   -7.051754 
6.726727   0.727359   3.775178   6.262260   -3.600997  5.781575   6.693519   6.136417   -3.946783  4.518209  
6.746747   1.666356   -2.875929  -7.145062  -6.098745  2.356126   -0.937881  7.491993   -7.382878  -7.176143 
6.766767   -5.548163  5.894052   2.469945   -0.762844  0.952547   -9.386097  3.721896   3.975653   -6.116426 
6.786787   -7.349517  -9.902502  3.594132   4.536633   -4.992227  3.675551   0.557220   -5.816574  -3.039426 
6.806807   -3.099446  -1.718001  -0.299483  -1.259939  9.032458   2.530662   -8.043050  8.526122   -8.320968 
6.826827   3.971074   2.621957   -9.034091  -4.570799  3.295915   -3.195780  -0.996764  -0.266897  9.747611  
6.846847   -6.286904  -6.930114  4.168674   -5.636108  -0.380549  -3.111090  8.929152   -4.286918  -1.663924 
6.866867   -7.556685  -6.739150  -2.756529  -6.251041  -8.985534  -3.131428  -6.886684  -2.278751  -6.286910 
6.886887   -5.948747  4.004629   -9.007327  -6.959541  -7.747819  -4.478368  5.090742   8.505000   7.660644  
6.906907   -4.805953  0.083305   -5.934033  7.331998   1.344163   6.618854   1.041757   -8.049042  -2.335113 
6.926927   -3.055366  -5.330914  3.200208   -8.556595  0.450664   1.852736   9.504043   -8.009672  -2.928840 
6.946947   -6.835759  2.928868   -2.529729  -0.795353  -7.592729  2.584773   6.562544   -8.093765  -0.316231 
6.966967   9.112083   6.745910   8.680333   7.797356   -8.822062  -2.417371  5.849177   8.098543   1.306210  
6.986987   -1.527585  0.856181   -9.128492  5.052473   -6.915578  -2.045994  9.694352   -2.573116  5.548714  
7.007007   -1.024066  -9.427602  -0.511044  5.852637   4.740639   3.817897   -1.154603  -4.025403  5.899565  
7.027027   -4.425453  9.998539   0.499812   -9.034055  -8.315889  -7.067334  -8.124591  9.892755   -6.720210 
7.047047   -7.515112  -0.388473  -2.440034  -1.093923  -5.542636  1.626514   6.390625   7.687269   7.296563  
7.067067   4.124189   -2.715689  -2.286415  -6.207568  -8.169849  -1.425363  8.499393   -1.073566  1.895212  
7.087087   6.642957   3.473327   -0.390878  8.050052   8.078926   2.009000   1.604521   9.184533   5.417949  
7.107107   -0.343220  4.099666   3.490682   2.100319   -1.025015  -6.547336  -7.090255  6.810147   1.673446  
7.127127   -1.673216  6.534614   -2.064807  9.800244   9.273073   -9.445416  1.033752   -1.396792  -2.078202 
7.147147   -2.015873  2.109827   3.492961   -5.428311  6.041149   -7.536632  6.336471   9.515792   6.572873  
7.167167   4.661512   2.106955   -4.582261  1.603085   5.271410   1.898382   -5.078651  -3.182516  -6.313562 
7.187187   -8.103598  2.206426   -6.620278  -3.568335  2.622548   -0.712635  -0.745207  -4.921181  1.416978  
7.207207   -9.830884  -7.490433  8.429057   4.188259   -0.625694  9.910132   4.264288   6.665005   9.322589  
7.227227   -1.304016  -0.420584  -9.737768  3.378138   -9.298633  -4.717729  -9.183938  -0.875126  -7.610338 
7.247247   -4.721953  -7.681134  6.232690   -2.081097  -2.987963  -0.344339  5.402225   -2.291743  9.540622  
7.267267   -6.629779  6.706486   1.256543   -3.580262  4.490265   2.643758   6.888951   7.096551   4.112271  
7.287287   5.134296   -0.632633  -5.636200  7.093633   5.942407   -0.277898  -7.452526  6.852691   1.945003  
7.307307   -4.177756  9.853771   9.351945   6.654732   6.562801   8.759530   6.675651   -0.946825  -1.112491 
7.327327   -8.073650  5.582228   -2.584421  -1.959438  1.949137   -1.216126  6.536317   9.964297   0.643891  
7.347347   1.727936   -0.546483  -5.382603  -9.749090  -0.795487  0.430299   8.460754   -3.905623  1.125828  
7.367367   -7.190057  7.107257   7.704722   -2.967517  -6.176041  9.104441   -7.022777  1.745598   -2.676711 
7.387387   2.301652   3.778667   2.005170   -2.817884  4.073503   -7.912509  3.505761   -4.552727  -5.157127 
7.407407   -7.459557  -8.919704  -6.194216  -9.133861  3.949784   4.340076   8.266217   -1.946880  8.726627  
7.427427   -1.969117  4.590247   1.384246   7.205553   -9.076803  9.989005   6.910822   -1.263776  -8.773652 
7.447447   8.735237   -7.140771  -6.533533  4.889201   -5.605073  -0.575162  3.935735   8.072682   -8.403556 
7.467467   3.185529   -4.256673  5.720880   -8.585708  4.002354   -3.397857  -1.716169  -7.096897  -5.875521 
7.487487   -1.925243  6.706851   -8.486281  -5.179615  -2.195264  3.767557   -4.596098  -6.858524  9.235718  
7.507508   7.326627   7.253552   9.111353   -9.308588  0.492602   4.566573   1.543261   -8.486262  3.336748  
7.527528   -8.743383  -2.677844  -9.102823  3.800436   -2.892104  -7.445494  -5.221092  6.139707   -4.973535 
7.547548   9.341261   5.529243   -1.398567  9.864111   0.673285   -8.422902  0.292308   -6.861711  -3.384670 
7.567568   1.851697   -7.419435  1.656493   -6.026334  -6.193950  -1.654510  8.931098   8.787072   1.356054  
7.587588   -3.572655  -5.899307  2.432554   -3.706912  7.465530   7.783640   -6.829943  -7.660754  -8.067889 
7.607608   -8.772303  -1.019913  -1.292723  -2.662915  -7.678618  5.946944   -3.086014  0.497487   4.389750  
7.627628   7.229328   4.692101   -6.253182  -2.034296  8.510368   -2.723790  -2.167219  -4.810069  4.139572  
7.647648   0.570155   7.682798   -8.933443  4.285494   -7.010577  -3.912805  3.054429   7.451767   3.736817  
7.667668   -0.097680  8.494722   -4.331994  -7.882676  -1.624539  -1.195655  -3.382724  1.518849   -3.279325 
7.687688   5.608235   -5.685416  4.915785   3.276599   2.783914   7.109883   6.721869   5.474712   -9.848545 
7.707708   -0.181363  0.097182   -3.099549  -4.200517  6.672773   -9.246460  3.757750   -2.359054  3.152910  
7.727728   -7.797461  -9.521281  0.525425   -1.488556  3.350073   -7.666063  5.569262   -6.884219  -7.642343 
7.747748   1.764242   -1.412311  7.139277   9.631732   -6.212278  7.690636   -3.903421  -5.985196  3.344882  
7.767768   7.831674   -3.654067  -9.395865  -2.479957  -4.517301  7.290656   -0.394871  -7.004587  9.302755  
7.787788   -3.403622  0.468644   -1.749443  6.595647   3.139187   4.544290   2.694782   -0.086689  -4.747568 
7.807808   9.576279   -4.370705  -7.097442  -2.106386  6.170832   -7.129112  5.031084   -5.372415  8.477674  
7.827828   7.833680   4.708548   -4.734019  5.989100   6.659809   0.816622   7.032580   -6.419769  -4.761789 
7.847848   8.763789   0.493732   0.878338   5.412992   3.510609   -2.800156  -3.535014  1.713623   -9.891835 
7.867868   -1.340487  6.994044   -2.336206  9.337893   1.969728   -1.601750  -8.629559  -9.494814  -4.545137 
7.887888   -7.198019  -4.749473  9.892268   -4.097823  -1.731883  7.353026   2.800052   6.375943   -1.868427 
7.907908   -8.256288  9.341910   -2.704083  7.470192   -4.400652  -9.621266  5.738616   3.670959   -1.568623 
7.927928   -8.288597  -8.731718  7.168974   -8.473091  3.989758   3.495032   -4.400462  9.329681   3.726831  
7.947948   1.500870   9.409587   6.511131   -9.959981  -2.371077  -6.536069  3.267562   5.969754   -7.464227 
7.967968   -6.833243  1.317684   6.896871   1.542067   -7.807593  -5.885840  -5.216595  9.258018   2.210452  
7.987988   -2.856337  -6.107650  2.587626   6.710564   -7.988419  2.732264   -8.753806  2.344538   -4.682094 
8.008008   9.843244   2.883547   7.012845   4.462436   -0.786942  0.490438   -5.560782  -3.947585  4.473988  
8.028028   0.899593   9.973115   -9.886327  -6.835215  -6.630152  -9.986241  -0.418459  -6.416070  -5.367750 
8.048048   -3.014403  -0.608884  4.967575   -4.805222  4.981302   7.630792   3.837705   -7.451943  4.495465  
8.068068   -0.681501  -7.557724  -6.460222  -4.018061  -6.433911  7.213317   -8.498645  -7.009480  -9.815694 
8.088088   -8.833694  -0.124662  1.702090   -5.361399  -6.968154  -5.057971  -1.970342  -6.417798  -1.405249 
8.108108   6.987828   9.572353   -5.718878  1.750322   1.738703   9.415922   -7.224824  -3.869287  1.951416  
8.128128   1.116912   3.146384   -0.902729  7.577537   -9.944519  -4.939275  -7.819651  4.174631   5.954186  
8.148148   -4.541944  0.405062   -3.127346  6.494090   0.783682   -3.414682  3.267541   -3.835701  4.839083  
8.168168   3.208211   9.837178   7.713022   0.618781   2.543369   -2.121765  6.980897   -0.643231  7.413521  
8.188188   -7.639533  8.760821   -9.066685  9.939265   2.706133   5.793241   2.763659   -8.383986  3.211219  
8.208208   4.440158   -6.842813  9.804241   7.124732   2.776282   -0.276894  3.372903   -5.627977  3.329725  
8.228228   2.324487   5.486000   5.772087   -9.343217  -1.129920  -3.214754  2.679012   -1.787826  4.776693  
8.248248   -4.928134  7.852888   0.684011   -7.764836  9.263749   -6.357632  -8.242776  -4.955619  -7.378329 
8.268268   6.907870   -4.118062  0.226929   2.734745   -9.049601  -1.928019  7.940727   0.956277   8.641788  
8.288288   -4.733167  -9.921072  -8.570136  -0.291832  -6.705049  -1.300073  -7.984108  -3.205290  5.263636  
8.308308   -9.564285  2.814641   6.407506   5.690564   2.278895   -6.508333  -8.258324  5.645042   6.589559  
8.328328   -0.000987  -7.345290  6.783157   -4.074294  -9.959577  -3.493005  -0.444438  -4.797526  -1.518560 
8.348348   -7.144192  -0.056560  1.926955   -4.985040  5.743827   5.656390   -2.493649  3.436182   -1.789771 
8.368368   8.014221   9.939209   4.719392   7.734222   4.953138   1.040967   -3.797815  9.058203   2.345292  
8.388388   9.138804   -0.095767  -8.071056  -2.841009  -8.932011  5.389049   7.246110   1.853929   -5.521647 
8.408408   -3.759186  9.140779   1.629113   0.878388   3.885424   -2.490037  -8.436671  -8.089600  2.970817  
8.428428   -0.724273  -1.437859  -7.183473  1.416401   -9.004458  1.933636   -1.780568  -9.637421  -3.829137 
8.448448   -1.794993  8.541349   2.855472   8.699749   6.981363   -2.298069  3.609105   -0.677407  -0.881226 
8.468468   8.582369   -7.876307  -7.324605  0.896007   -7.039611  -2.410530  -6.648072  6.400806   -1.033516 
8.488488   -3.934133  -4.277302  -7.494249  4.822455   0.557070   9.251550   -0.229562  7.027875   6.366072  
8.508509   5.214638   -0.677409  1.588780   4.644381   -3.752122  6.986030   1.513115   -4.288203  -4.106076 
8.528529   2.485062   9.879856   5.198079   -9.427991  -2.341515  -4.762497  -7.053411  1.576266   -6.997047 
8.548549   9.532362   -0.105487  -7.680096  -0.757497  0.963700   7.326044   2.081451   -4.537810  9.083527  
8.568569   -3.684310  2.617417   0.032326   4.089191   5.767555   6.623223   8.917121   5.811884   8.746592  
8.588589   -4.882642  2.328195   -9.189287  1.809914   -0.261680  -1.659380  0.840633   9.477771   2.554057  
8.608609   4.280766   7.592462   -9.866276  -0.265072  7.303938   -6.173060  2.825371   2.974207   0.616540  
8.628629   -3.952763  3.603356   -8.303510  -6.084152  -0.960411  -3.049003  -5.087628  -4.543368  3.942927  
8.648649   0.273118   1.649659   3.466378   3.763494   0.337053   -8.102501  -0.808127  -6.618015  0.130067  
8.668669   -9.574705  -4.484920  0.343439   -5.246994  -5.186244  -0.128362  -9.861178  8.257603   6.649532  
8.688689   -2.126872  -6.743452  -6.271566  9.991698   4.817339   -7.953385  -7.056605  -9.086393  2.505352  
8.708709   -3.973221  8.490657   -7.368171  4.061476   -1.909944  -2.207883  1.148121   6.452840   -9.707441 
8.728729   -7.559295  5.663046   -2.180018  6.030980   -1.099741  -4.088063  4.552641   7.633987   0.736882  
8.748749   7.588823   9.692029   9.620492   8.897972   6.227624   -4.451832  4.231839   -2.866591  -4.231733 
8.768769   9.962212   0.070105   -0.622620  4.636907   -2.530494  -4.693660  3.690082   -0.938927  1.835411  
8.788789   -6.829907  9.344763   8.343221   -4.439202  -4.352333  -0.668136  -0.129001  2.004536   -5.053323 
8.808809   4.683721   -8.688480  2.321353   1.724041   1.807606   8.131211   -5.763532  3.262386   7.502484  
8.828829   0.295873   1.560650   9.335891   -5.653622  -7.263326  8.798533   -6.898671  8.758204   -5.423870 
8.848849   7.262108   -3.430565  -8.322462  -0.957549  5.665271   9.273117   2.973535   -5.615198  2.589162  
8.868869   -9.316195  -0.724925  -8.019857  -7.429297  -9.272719  -1.538073  6.341786   8.826200   -7.288143 
8.888889   7.582892   1.988493   0.152946   -0.301762  -1.363827  5.125533   -3.035401  -3.560176  -9.277098 
8.908909   3.003216   -0.888968  7.671710   -9.102409  -6.067174  -2.613686  2.364445   5.389325   -9.049725 
8.928929   3.552212   2.952099   6.981074   -8.551715  1.374907   -1.707828  -9.402854  -7.625464  0.324525  
8.948949   -6.984739  8.937866   1.480166   -8.637150  -3.407579  4.081387   -1.762906  -2.962381  -9.136969 
8.968969   -7.874037  2.199473   2.273405   -8.512443  -8.924019  2.530447   5.461924   0.338853   1.167254  
8.988989   9.667353   2.292714   7.856808   2.990257   -6.177747  8.276879   0.014135   0.391878   8.477411  
9.009009   6.361236   1.535753   4.157142   -0.917947  -2.667072  -5.203160  -7.877666  6.006370   -5.344612 
9.029029   -8.061315  -9.089629  7.984324   8.322514   -7.358923  6.496620   -8.836746  -8.660034  6.662199  
9.049049   1.069681   -3.780079  0.227085   -6.981453  -4.046591  9.917732   5.978969   0.877521   -5.622530 
9.069069   3.059260   0.800772   -9.904445  0.496764   -3.952833  -8.368028  -7.256231  -0.078596  2.924048  
9.089089   7.484625   3.258618   -1.805988  -5.366216  4.438314   -0.728778  -3.216473  -1.776011  -1.139942 
9.109109   -5.851487  -7.085085  9.616372   6.437016   5.400063   5.145134   2.700955   -1.337538  9.433511  
9.129129   6.031150   -0.976465  -3.497586  -2.120324  3.305065   -6.555877  -7.668443  -2.773371  5.445385  
9.149149   7.183246   0.643395   -7.835702  -1.601115  0.236667   3.053142   9.030549   -6.783485  5.545595  
9.169169   -6.099512  9.494165   -9.395885  -1.376519  -0.525587  -4.703283  0.554147   9.672227   -4.845815 
9.189189   -4.834039  5.725617   -4.788967  4.372150   6.059083   -4.634290  -6.705040  -6.782834  -1.228218 
9.209209   0.025379   -6.197780  7.479678   3.888351   1.033449   -3.862648  -6.347957  -8.972528  -8.427022 
9.229229   -3.130498  3.184960   -3.711266  8.671226   -0.203017  7.826391   5.573462   2.563743   -8.091463 
9.249249   2.131806   0.564280   -7.298908  -6.609590  -9.832253  -4.680178  2.629294   6.688865   4.537139  
9.269269   -8.935139  -0.185874  -1.713412  -3.219466  -3.267401  -3.048828  3.213303   1.504721   3.993144  
9.289289   -8.506547  -0.509780  0.402849   5.798831   -5.625764  4.339715   5.261013   -8.481088  -7.098517 
9.309309   -4.694753  -8.804864  8.436632   0.022621   -9.121934  0.686811   4.474290   7.394995   -0.938950 
9.329329   4.744715   -6.725455  9.647706   -4.317996  8.626318   8.812257   2.334644   6.829579   -3.651461 
9.349349   -4.376998  -6.936164  -3.655858  8.391169   4.921943   -6.195741  8.419176   -1.933431  -5.804571 
9.369369   0.482104   -6.981478  -3.744597  -2.834001  6.697146   0.946228   -1.049027  7.536290   -6.592842 
9.389389   -3.274090  -7.974604  -1.431841  -9.648521  8.372211   -6.846608  1.894265   -9.945254  3.348679  
9.409409   -5.887847  -9.753483  -5.614955  9.939522   1.658461   8.468347   4.998844   -0.478368  -0.001817 
9.429429   -3.394874  2.590902   6.962116   -7.858285  -3.865356  -2.333528  2.882984   -0.828415  1.066918  
9.449449   3.727684   -5.143531  -1.380832  -3.189904  -4.037530  5.901960   0.097550   8.578605   -6.472785 
9.469469   5.018683   6.492122   -0.108139  0.078906   6.622739   -8.362799  7.765809   5.084316   8.795801  
9.489489   -9.025598  5.890293   -2.155702  2.820045   3.671320   -9.311046  -7.502729  -8.993826  9.023347  
9.509510   6.827395   5.280185   -0.481889  8.401040   6.931355   -7.518510  6.235513   4.845587   -3.604124 
9.529530   1.951346   -5.372396  2.273631   -2.899373  -8.500004  -0.556199  5.336466   -4.976193  -6.958577 
9.549550   9.199424   3.487112   -8.872997  1.374159   4.580406   7.457929   3.824096   2.622953   5.535012  
9.569570   9.974972   -7.827841  4.625513   3.093180   4.012356   -8.377752  3.647578   -8.774367  8.172626  
9.589590   1.830826   8.016186   -7.637826  1.327376   -7.598946  3.370016   6.749344   3.766826   -5.818168 
9.609610   3.598749   -0.628651  -5.076542  7.657559   6.220282   1.062409   5.413500   -1.223967  -5.599526 
9.629630   0.855074   3.075245   -0.528048  -1.469771  -0.930166  -3.282440  -5.196458  1.481891   -9.017220 
9.649650   3.342224   8.097874   4.938778   2.582547   4.481786   4.092581   6.902195   -5.375082  -1.351025 
9.669670   2.644407   7.331334   -7.746043  -6.773864  6.411332   -7.185720  7.153639   -9.663010  -6.049571 
9.689690   -4.738707  -7.265686  -0.224249  -8.900874  1.356101   -9.484484  5.888809   0.358950   3.636332  
9.709710   -9.137214  2.195526   8.465128   -0.736480  9.937403   5.258183   -1.271132  -6.347468  -0.415735 
9.729730   4.286314   -1.353015  -4.934678  -8.877644  8.127376   -9.636421  8.281476   -6.099055  6.372059  
9.749750   4.910255   -3.928609  7.590690   2.447035   -8.628665  -6.901647  0.704348   4.376232   2.185267  
9.769770   -0.650694  -0.846419  0.313938   -8.614059  7.353328   -2.213801  4.442260   3.456586   2.661769  
9.789790   -7.892856  5.829173   -8.806064  4.236484   2.677773   1.428403   5.333169   0.545502   8.556664  
9.809810   -3.246452  -9.877429  9.565330   -5.683392  -9.050891  7.913596   2.137706   -8.286090  0.257603  
9.829830   1.704688   2.909302   5.243438   4.706496   4.846252   7.966608   7.529159   7.634351   -4.985474 
9.849850   7.150788   6.552278   -9.249703  5.232858   2.951505   -9.581820  3.871547   -7.543635  -6.328899 
9.869870   -7.429942  -9.449678  5.170574   1.728663   -7.805472  -3.256581  9.245875   8.488936   4.692787  
9.889890   -4.079392  4.191960   9.619697   4.045161   6.315928   0.119247   -5.213334  8.690494   -6.703846 
9.909910   5.181511   0.558675   2.040425   8.567038   4.477263   6.261309   1.730858   -5.686751  -6.500681 
9.929930   -3.634905  8.046492   -4.610640  -7.895695  -6.546405  0.973553   2.473157   -7.205637  5.538323  
9.949950   -4.142442  -7.708890  6.280612   2.529370   -7.796503  -2.515782  7.814861   -7.556048  -4.062527 
9.969970   -0.545230  -1.369593  -3.062295  -7.516539  6.228485   6.566846   8.643740   -6.525128  9.841054  
9.989990   7.864044   6.673682   9.906397   -3.832547  -3.668600  -6.070300  -7.726525  -8.042746  -8.755169 
10.010010  -6.049892  1.915325   -8.336924  -8.648314  6.022057   1.680229   -7.327517  -2.925473  -1.094505 
10.030030  1.450901   -6.427285  6.031958   -1.338484  -8.787933  -0.829288  -9.541936  7.435216   3.921889  
